ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum 
214.638143303852 53.7266111046286 3 23.06259 22.58331 22.00475 23.32666 0.844882 0.109305 140357
214.801692945316 54.1487915684749 6 22.55593 21.21849 19.82656 19.10711 nan nan 140418
214.805258656669 54.1522794128615 6 21.78519 21.4973 21.27675 22.3541 nan nan 140418
214.805776211183 54.1543146653085 3 19.6183 18.84221 18.47634 18.25213 0.215305 0.033643 140418
214.807515917812 54.1579670789054 6 23.5723 22.46996 21.96556 20.97579 nan nan 140418
214.821562993232 54.1464872364242 3 21.92236 21.6286 20.79941 19.97531 0.810831 0.136478 140418
160.909023806178 58.0421317899379 3 23.01225 21.57198 20.68826 19.84289 0.591729 0.054594 150249
160.910811200227 58.0443721332484 6 24.28866 23.19418 22.29553 22.27402 nan nan 150249
160.912823527932 58.0473658738606 3 17.76597 17.1833 16.7961 16.57275 0.109924 0.020804 150249
160.917755361013 58.0507497254683 3 23.62101 22.76745 23.58043 21.87349 0.405617 0.111785 150249
160.923010419621 58.0482134968433 3 23.95093 23.06319 21.90913 23.21129 -9999.0 -9999.0 150249
160.924828283507 58.0356531080453 3 25.44336 23.84744 23.87364 20.52927 -9999.0 -9999.0 150249
160.925418320748 58.0366225346905 3 24.53085 24.96254 22.85885 20.14794 -9999.0 -9999.0 150249
160.929006296812 58.0404973903089 3 21.72298 20.25541 19.7173 19.26725 0.353774 0.072102 150249
160.926784770596 58.0391851614147 3 23.24513 22.85553 23.38951 22.19328 0.381452 0.126973 150249
160.931107711179 58.0453488443506 3 22.54531 21.58266 20.71978 20.559 0.64948 0.069782 150249
183.199762277805 47.1379930219686 6 25.11437 23.71505 24.3618 22.83222 nan nan 150254
183.210840826139 47.1423254518047 6 23.50792 24.15296 23.22714 23.11473 nan nan 150254
183.210960288318 47.1542082332072 3 22.93472 22.29254 21.17696 20.83348 0.710747 0.062089 150254
183.211175754944 47.1456613954844 3 23.37025 22.33423 22.19121 22.21316 0.383133 0.111259 150254
183.212663029759 47.1527306386632 6 22.33582 20.87693 19.4734 18.73791 nan nan 150254
183.221967197428 47.1470191266784 3 22.49548 22.44832 22.69141 21.93083 0.957534 0.181204 150254
215.067450488335 53.9956583422364 3 22.73969 22.44118 22.53414 21.87388 0.238309 0.121573 150267
215.074000159968 53.9876361380178 3 23.95452 22.26766 22.45095 24.11932 -9999.0 -9999.0 150267
215.076814114274 53.9896341738479 6 23.68423 25.16882 24.79561 22.32387 nan nan 150267
215.077452357903 53.991328432143 3 21.71372 21.26534 21.05736 22.06328 0.117339 0.069524 150267
215.078405836279 53.9946266539879 3 23.41527 22.47762 21.82271 21.17145 0.686095 0.15142 150267
215.080593925765 53.9919624085589 3 23.37929 20.79922 20.0256 19.62362 0.433208 0.0282 150267
215.086991473157 53.997615027831 3 22.83555 22.0371 22.16024 21.26461 0.403404 0.097001 150267
215.082629261448 53.9838564619941 3 21.33139 20.4757 19.98726 20.17045 0.240177 0.140782 150267
215.084229203864 53.9985203461023 3 23.51214 22.71989 21.75853 21.7176 0.727286 0.080829 150267
243.185650567017 54.0745922680267 6 23.73047 22.82246 21.63658 21.43904 0.0 -999.0 150381
243.186910564938 54.0634083566603 6 21.14676 20.45738 20.2612 20.00708 0.0 -999.0 150381
243.193025966431 54.0723136209908 6 22.99301 21.9709 22.20219 22.04465 0.0 -999.0 150381
243.200699838921 54.066439685898 6 20.8086 19.60278 19.15576 18.97727 0.0 -999.0 150381
243.201776101273 54.0768269099615 6 23.59482 22.44822 22.76567 21.79112 0.0 -999.0 150381
242.990190849705 54.6866004851316 6 23.07608 21.60196 20.51887 19.85092 nan nan 150412
242.995739265303 54.6886889215072 3 20.6645 19.05741 18.52805 18.16357 0.308627 0.028494 150412
242.996587790032 54.685614674724 3 24.79222 25.02075 25.12678 20.40527 -9999.0 -9999.0 150412
242.99863837754 54.6938563302341 6 23.0608 22.66537 23.35965 22.64385 nan nan 150412
243.000576011327 54.699530631219 3 21.82885 20.88753 20.24761 20.4228 0.525418 0.098399 150412
243.002147802315 54.6860190967653 6 23.07896 21.57618 20.98654 20.61703 nan nan 150412
243.00324372194 54.6919828178354 3 21.56942 21.02808 20.97551 20.81664 0.397239 0.102725 150412
243.008685068075 54.6852055668554 6 19.2481 19.01659 18.90804 18.8826 nan nan 150412
243.008926006505 54.6995488707009 6 22.34912 20.93959 19.78246 19.21988 nan nan 150412
243.009373198028 54.6857156704874 3 22.55751 21.97538 21.79599 22.08684 0.361604 0.141256 150412
243.016728850232 54.6954625691309 3 20.52411 19.82676 19.4785 19.3227 0.207924 0.041546 150412
243.677936836745 56.1567789500297 3 22.9543 22.079 21.65978 21.81952 0.502744 0.156258 150455
243.678558882811 56.16292901984 6 21.72954 21.31239 21.2485 21.18129 nan nan 150455
243.68541826246 56.167300914977 6 24.04101 23.04935 23.51102 23.07365 nan nan 150455
243.685420083302 56.1621735834869 6 23.75005 23.35106 22.97426 23.2676 nan nan 150455
243.690109546548 56.1638384283972 6 22.51833 22.87346 22.7867 22.16365 nan nan 150455
243.690726032589 56.1612065229828 3 16.54298 15.78087 15.39081 15.08856 0.048965 0.015289 150455
243.692952748748 56.1625191942534 6 23.02394 22.96595 23.16161 22.89693 nan nan 150455
243.693486803767 56.1624325866747 6 24.22921 23.1192 22.20614 23.0885 nan nan 150455
243.695278233005 56.1662725288032 3 21.08264 20.47985 20.13907 19.63395 0.273548 0.128487 150455
243.696185493392 56.1565364530075 3 24.42888 23.11165 23.24674 22.72191 0.535217 0.080886 150455
243.699948078056 56.165237364062 3 22.41018 22.09853 22.37844 21.55062 0.588487 0.136462 150455
161.339553825242 57.2163913873058 3 22.56845 21.30013 20.68183 20.40527 0.459702 0.118698 150457
161.342441195465 57.2134643876256 6 23.4636 24.32985 22.91629 21.91747 nan nan 150457
161.344256228162 57.2120835102651 3 22.69239 22.111 21.66299 21.6769 0.456642 0.141097 150457
161.345971849801 57.2184845060337 3 24.2292 22.40523 22.99343 22.33618 0.342174 0.067357 150457
161.350024876868 57.2131267065407 3 22.56496 22.21475 21.98886 20.88116 0.812532 0.175393 150457
161.351195652328 57.2159146477788 3 24.73962 23.00966 21.8161 21.05991 0.903199 0.069214 150457
161.353764432062 57.2183950464046 3 20.15255 18.8662 18.36692 17.95922 0.254078 0.04857 150457
161.36783990203 57.217443969016 6 23.64681 22.50071 22.97274 22.42557 nan nan 150457
162.188563851834 57.792742245269 3 22.95005 22.36936 22.78191 21.68985 0.322749 0.124596 150507
162.194514810565 57.7889096315043 3 23.05689 23.08105 22.21062 21.76518 0.650369 0.144946 150507
162.196992692833 57.7854652353929 3 22.91692 22.69863 22.80949 22.08192 0.582687 0.179391 150507
162.200541732062 57.7898318886778 3 22.62237 20.9497 20.15875 19.50759 0.49393 0.044046 150507
162.202695266779 57.8010802266087 3 24.2608 23.06346 22.1788 22.70394 0.547933 0.137207 150507
162.202839266529 57.7933932725996 3 18.75403 18.44151 18.31962 18.10047 0.049555 0.029699 150507
162.206370793916 57.7897423840192 3 21.05515 20.2574 19.95658 19.9006 0.293533 0.086242 150507
162.207377791078 57.7904599237962 6 23.71152 22.66169 21.94267 21.81465 nan nan 150507
162.204613556689 57.7897886832994 3 24.02409 22.39699 21.99311 21.85708 0.36793 0.075455 150507
162.215469139484 57.7880984490592 6 25.61325 24.4324 22.62664 22.40877 nan nan 150507
241.222237182072 54.8700663350253 6 20.05804 19.49535 19.29058 19.17031 nan nan 150509
241.223942030642 54.8859672091286 3 24.7174 25.17689 21.7478 20.46781 -9999.0 -9999.0 150509
241.223979793258 54.8756829581294 3 21.71148 20.44408 19.87915 19.86475 0.392517 0.121684 150509
241.225034641553 54.8850492037393 6 24.89878 24.00742 21.27419 22.23116 nan nan 150509
241.232577930291 54.8812471499701 6 20.0163 18.8086 18.25876 17.9168 nan nan 150509
241.233912383763 54.8779144386675 3 21.44788 20.3452 20.0291 19.63154 0.401 0.076898 150509
241.239033700575 54.88570404821 6 22.5049 20.91741 20.03392 19.46951 nan nan 150509
241.241894322004 54.8718967500616 6 19.23383 18.20889 17.83133 17.62246 nan nan 150509
241.244660368947 54.8702667260788 3 24.68818 21.96842 20.63387 20.08764 0.654842 0.040724 150509
241.245895986048 54.8728150537511 3 24.85414 21.04514 19.81022 19.20583 0.510755 0.040524 150509
151.361813760316 1.85846064144374 3 23.23712 21.75353 20.87204 20.85654 0.522408 0.072969 150522
151.363322837612 1.85470634854167 3 22.45531 21.95547 21.3801 21.17888 0.708805 0.092424 150522
151.368775314602 1.84951232609258 3 25.67944 23.05274 21.63376 22.00496 0.527866 0.102714 150522
151.369424105213 1.85596217766399 3 21.38896 20.22762 19.62451 19.2925 0.334686 0.11626 150522
151.372237497735 1.85067040322559 6 24.2433 24.75591 24.54189 23.36751 nan nan 150522
151.373004674229 1.85286926701177 3 23.07616 22.28046 22.23885 21.46793 0.430144 0.089965 150522
151.375818523716 1.85001960926441 3 24.02795 22.89322 22.03575 22.04823 0.316901 0.127509 150522
151.377325377568 1.85209262703481 3 19.70519 18.39538 17.92785 17.66191 0.230375 0.026636 150522
214.810374955461 53.7485811230769 6 22.63658 22.19725 21.69847 21.52067 nan nan 150576
214.81723450408 53.7502917156791 3 22.30395 21.89303 21.60111 22.24298 0.380769 0.113173 150576
214.820805099884 53.745937546663 3 23.25862 22.27058 21.55824 21.57521 0.61926 0.083357 150576
214.822700362482 53.7514483664355 3 18.72298 18.02483 17.63209 17.30587 0.115928 0.03066 150576
161.802068862138 59.021226591471 3 22.36382 20.6843 19.8292 19.44898 0.493135 0.035081 150582
161.803826396279 59.0183919668305 3 26.06208 24.68876 25.12439 20.32596 -9999.0 -9999.0 150582
161.812514321281 59.0156173449039 3 23.7741 22.49982 22.14661 21.50659 0.519801 0.084423 150582
161.8149724271 59.0230717108664 3 21.14595 20.01681 19.47928 18.89939 0.340438 0.108022 150582
161.817980572001 59.0236454350046 3 18.98528 18.48639 18.17877 18.04118 0.104922 0.029566 150582
161.822706334181 59.0195880526275 3 21.67093 20.86988 20.58684 20.32833 0.287878 0.102727 150582
161.829910361273 59.0170579121769 3 22.43107 21.47019 21.02931 20.65449 0.501949 0.102243 150582
161.829648854012 59.0187975508798 3 23.61282 21.70382 21.57129 22.30552 0.519931 0.110022 150582
161.828188796249 59.0213190139701 3 20.73745 19.39881 18.81839 18.28769 0.341075 0.068779 150582
161.827872541806 59.0266438000214 3 22.54123 22.31309 21.97614 21.90812 0.703369 0.150975 150582
150.200332744187 2.88532368455303 6 23.18582 22.1489 21.80353 21.15304 nan nan 150692
150.20218541634 2.87402025472337 3 22.14514 20.54795 19.96917 19.79357 0.362284 0.056798 150692
150.203429103864 2.8852080842235 6 24.03386 22.80526 22.01179 22.33682 nan nan 150692
150.205020315967 2.88136229558995 3 18.14066 17.56723 17.20678 16.95408 0.08323 0.021469 150692
150.205205983527 2.88528105601648 3 22.70402 22.3205 21.33924 20.86226 0.875578 0.057677 150692
150.208033817526 2.87528638283906 6 23.42296 21.98482 20.87887 19.8674 nan nan 150692
150.2137888609 2.88748072174163 3 25.98328 23.13822 22.00985 21.69372 0.619856 0.04369 150692
185.126985581284 46.6651705756491 6 23.02228 21.50493 20.99142 20.5785 nan nan 151034
185.132836314458 46.6616738068805 3 21.28497 20.87841 20.44057 20.26352 0.406215 0.205888 151034
185.132891276239 46.6725366768547 3 23.04875 23.79657 22.60024 22.62161 -9999.0 -9999.0 151034
185.136887224022 46.6682205663675 3 17.8101 16.82494 16.39373 16.04176 0.109725 0.010157 151034
185.137322044121 46.6662363167355 6 24.52624 22.97634 22.10471 22.10354 nan nan 151034
185.139336787205 46.6682467256848 3 23.16783 22.54845 21.27251 21.32469 0.759048 0.104796 151034
185.143930481647 46.6698838602218 3 21.93325 21.16549 20.59724 20.02777 0.488321 0.172179 151034
185.144770414949 46.6675851845445 3 23.10371 22.41851 22.18124 23.86808 0.272695 0.100857 151034
185.143368816291 46.6582876613353 3 22.85322 21.33191 20.68553 20.23522 0.429991 0.057767 151034
243.951006000388 54.4380968158691 3 24.38277 21.72875 22.61177 23.67992 -9999.0 -9999.0 151425
243.95544642474 54.4402450331002 6 24.32119 22.88926 21.85339 21.50928 nan nan 151425
243.963618925609 54.4436595685037 6 22.91041 21.38077 19.84003 19.01721 nan nan 151425
243.965174018341 54.4443068728168 6 23.35659 23.94947 22.82085 23.16504 nan nan 151425
243.965329915881 54.4425172256809 3 20.59232 19.69414 19.53266 19.42707 0.359553 0.065575 151425
243.971050617996 54.4478099539722 3 23.2954 22.57623 22.19006 21.54137 0.451709 0.161836 151425
243.974710080144 54.4380566097622 3 22.54283 22.00603 21.70899 20.9889 0.502429 0.1761 151425
243.979258421498 54.4375283808024 3 22.46816 21.74048 21.56544 20.97813 0.49768 0.120688 151425
184.970971642098 48.1419328886035 3 19.23204 17.72486 17.1527 16.78569 0.26822 0.018494 160039
184.97211161535 48.1353025554602 3 22.85831 21.71869 21.48753 20.76946 0.407791 0.083872 160039
184.974644472306 48.134798812983 3 22.97094 22.35824 21.65791 20.9675 0.683837 0.132035 160039
184.975732262827 48.1379727562862 6 23.24376 23.69493 23.34117 22.10237 nan nan 160039
184.976512579129 48.1454118346312 6 24.20824 22.79861 23.00259 21.94667 nan nan 160039
184.97822682675 48.1401517124461 6 23.45788 21.89367 21.00642 20.39617 nan nan 160039
184.976589983757 48.1413264727087 3 22.08328 20.99294 20.43144 20.24954 0.410087 0.146875 160039
212.786252232476 51.9805460666047 3 23.69917 23.01671 21.7157 22.43778 0.633982 0.145407 160042
212.789000159302 51.9916952045676 3 21.86735 21.35246 21.01273 20.45793 0.496305 0.204688 160042
212.789418446597 51.9877918892292 6 20.05625 18.64393 17.38703 16.70152 nan nan 160042
212.796442653157 51.9836427209654 3 22.29054 21.88964 21.51016 22.3948 0.956238 0.102411 160042
212.797666775334 51.9868175533952 3 22.20054 21.74321 21.82607 23.21205 0.325838 0.067721 160042
212.801022068936 51.9837851782627 6 16.8228 16.51298 16.40769 16.37259 nan nan 160042
212.79855875165 51.9902137222891 3 21.99337 21.03183 20.58134 20.11353 0.449886 0.090643 160042
212.804356828878 51.9925632187486 6 22.83452 22.18197 22.38996 22.03023 nan nan 160042
242.114190477094 53.6863119575391 3 21.86176 20.85248 20.87394 21.33311 0.53228 0.095547 160046
242.122362829845 53.6864349282566 3 20.2032 19.41087 19.02529 18.76485 0.150999 0.044104 160046
242.125488072147 53.6798898571375 3 22.25385 21.52562 21.23357 20.70225 0.422136 0.126278 160046
242.125831233022 53.6855486877919 3 17.86658 16.96243 16.56755 16.25677 0.091209 0.010704 160046
242.129949228097 53.6907927148847 3 23.85991 22.36092 21.07167 20.1038 0.914996 0.074104 160046
242.13995457735 53.6834097210192 6 23.33679 21.42114 20.14526 19.44892 nan nan 160046
186.578199511964 46.5997036255658 6 25.43679 25.0089 25.3512 22.38009 nan nan 160066
186.58937118598 46.5893534773285 3 19.70741 18.58599 18.05678 17.69669 0.195923 0.038398 160066
186.590234756594 46.5883497888303 6 22.69092 21.11537 19.95749 19.36304 nan nan 160066
186.598604766601 46.5888990505681 3 22.34704 21.64942 21.25408 21.17436 0.4333 0.157896 160066
243.179730273171 54.8689029242778 3 20.52865 20.06729 19.78884 20.51024 0.083989 0.056942 160070
243.193202999636 54.8738496520297 3 21.06386 19.92897 19.44146 18.86032 0.414602 0.059829 160070
243.193302631299 54.8810653264387 3 18.89013 18.5225 18.20118 18.03441 0.094266 0.022626 160070
243.202150964634 54.871420480761 6 22.37937 23.1868 22.04914 21.60163 nan nan 160070
214.6539332834 54.1828663509399 6 21.83817 20.55292 20.03152 19.70003 nan nan 160099
214.661082984624 54.1818967907835 3 17.76184 17.30103 16.98108 16.7503 0.069136 0.019045 160099
214.668081253918 54.1774453307442 6 23.37667 22.51703 22.79381 22.78228 nan nan 160099
214.670875482696 54.1900327992502 6 16.73932 15.8954 15.59995 15.45661 nan nan 160099
214.675083093214 54.179567107237 3 22.55095 20.97033 20.35889 19.89143 0.412762 0.057039 160099
214.68047567747 54.177355108007 3 23.8021 26.03565 25.62904 19.96113 -9999.0 -9999.0 160099
183.903053249756 48.1760309703395 3 24.30004 22.92607 21.42951 20.62696 0.794034 0.07453 160103
183.908042597434 48.1846935414136 3 22.67785 22.17572 21.70327 22.21938 0.567397 0.142757 160103
183.910755985729 48.1730074104577 6 23.44682 22.81125 22.92555 22.32556 nan nan 160103
183.912393220269 48.1779820179281 3 23.65283 21.92032 20.71478 20.5043 0.673115 0.050907 160103
183.913787630622 48.1824420542833 3 24.11471 22.4694 21.06422 20.65718 0.702823 0.051306 160103
183.914823609689 48.1804473023344 3 23.943 21.74897 20.60777 20.18091 0.591777 0.03858 160103
183.918015694092 48.1879294388143 3 24.79502 25.15664 23.94922 20.69114 -9999.0 -9999.0 160103
163.270528321607 57.1989296869479 6 26.03312 24.52886 23.67581 20.75017 nan nan 160126
163.273296374408 57.2003196677756 3 23.78262 22.52566 21.19724 20.44557 0.729271 0.072284 160126
163.27507458158 57.19517130003 3 24.72333 24.40758 25.27487 21.21688 -9999.0 -9999.0 160126
163.275604033255 57.1982090302485 3 25.22406 23.4289 21.78555 20.9902 0.77638 0.060829 160126
163.281107625794 57.2001016426492 3 25.28005 21.17186 20.17993 19.69931 0.378866 0.035072 160126
163.283259099116 57.2012297982564 3 22.17945 20.66772 20.20546 19.95455 0.346652 0.065984 160126
163.285014127903 57.1984984783281 3 24.84666 23.01797 21.89187 22.84089 0.987958 0.105585 160126
163.293293464305 57.204379740607 6 22.99422 23.60888 24.26783 22.94409 nan nan 160126
163.288776676412 57.1948720445591 3 22.81994 21.99551 21.60694 21.3423 0.600108 0.149345 160126
163.296229595362 57.1939691026008 3 23.54093 22.18585 20.93746 20.39336 0.732786 0.066336 160126
163.297455031575 57.1959493600499 3 23.39885 22.28195 21.00319 20.51361 0.599131 0.064606 160126
163.29496478418 57.1977930398672 6 23.77075 22.7689 21.48989 21.05114 nan nan 160126
163.292688345407 57.1952441682861 3 23.59097 21.99304 21.82393 22.26417 0.621308 0.139094 160126
